slope,intercept,r2
1.7046401645197755,6.983782558096829,0.9211970138987757
1.5520988547237728,6.997948454822451,0.9078968861391432
1.819188022504855,6.812041147650532,0.6993342241737786
2.456938650634957,6.4593335902180815,0.7438585817895227
2.9300785333601946,6.314986458122691,0.841333235747004
3.1291117302102225,6.226965705185526,0.8250228981816219
2.201896551724137,6.789655172413793,0.8862484897700491
2.7840000000000007,6.4591111111111115,0.7693630808447786
2.4195092024539875,6.668588957055215,0.9542276048076724
2.4235548747076385,6.626277333969478,0.6960407491719249
2.4936774298789635,6.552285530081719,0.70492970486711
2.4506521122287963,6.635316173413758,0.781754919259007
3.5770281875751,6.002461537224467,0.8869354911288055
2.4240529573875302,6.558190222605005,0.9209815146183218
2.341099052604085,6.586476937193871,0.904334849657412
3.0106972484531465,6.2750007137075325,0.8641708727673729
2.67722891566265,6.52120481927711,0.9901826562453173
3.0486831463987722,6.369217304855631,0.6319787861993682
1.9547400950416591,6.724075631704489,0.8149165439613997
2.5631125750306047,6.434734656161902,0.5565650687714637
2.644588237063589,6.486945750249276,0.9856110517372161
3.145372203632012,6.232001684408688,0.8706181550683878
3.406524064171124,6.154438502673796,0.9125392737042551
2.3676192082800647,6.588248975573284,0.9052705826499325
3.823150684931507,6.3086301369863005,0.6902794094444271
3.66094936708861,6.317278481012657,0.6969599418436395
2.1989423076923083,6.765096153846154,0.9246867910909468
2.6678571428571423,6.55952380952381,0.9632593934919517
2.687632662013932,6.447489735715143,0.8196711586842915
2.695197831686455,6.457675240461002,0.6868106497985798
2.5193795073652145,6.6013692142124825,0.7534167279885359
3.715434782608698,6.370652173913044,0.7896501164701846
3.1482692307692295,6.579038461538463,0.8057492621345987
2.650378421622509,6.429097616147269,0.8064573392399801
3.679031249999999,6.06815625,0.855450569885231
1.8206710050051922,6.861940854116786,0.8327283576738049
3.2380743952231184,6.116778749796498,0.8932517681523195
2.955637557600077,6.385641948654712,0.7902344663738146
2.7150000000000007,6.529444444444444,0.7625576090498581
2.382959389026212,6.5725959472231095,0.8842078235757033
2.870509789209518,6.31354679537437,0.7506286761958357
2.7534374999999995,6.453437500000001,0.7788454662471397
2.302221905210665,6.625103800497601,0.5468113384943523
2.4842855462069835,6.516909818582503,0.9431191389700128
2.3541378945508704,6.563947988374701,0.911405296200139
3.0057286432160795,6.401407035175881,0.8809120494719251
3.9699031082552243,6.092688634329447,0.8572121574436967
2.613556477341431,6.5103611948256255,0.9474414193832329
2.318565507696133,6.648879894367242,0.9195253345039924
2.7788400783061205,6.347689380428114,0.762900633043798
2.418661028065889,6.569588699557975,0.5982047275846483
2.9556363913772197,6.304458565453902,0.9347648000652484
2.582527279004168,6.4287603503421575,0.8192078704930486
3.160536658486406,6.213622776292285,0.7084628645996894
3.050673353781632,6.329377695553707,0.8804999540437716
2.0796276399172213,6.699349278518692,0.7890746323725818
3.569862188744447,6.0485702087048825,0.9081813713577825
2.4068833271117183,6.574401121288371,0.5970884532335632
3.1262855270612495,6.194252822056266,0.8939104351113174
3.350792910743915,6.228424597975801,0.8213593653033968
2.5489560591228075,6.515697880947838,0.9544933805895212
2.198452870860644,6.714496797543411,0.8544250659228041
4.384937336313954,5.949449474228045,0.8419280532561776
2.5768716148421675,6.505636307122383,0.9654447126315406
2.682989846956972,6.497802194582125,0.7675306453946911
1.4472275608245744,7.000654862699353,0.8010599741394793
2.184192485800789,6.694589704755188,0.6150042794294149
3.024693507544755,6.313155876046269,0.8651348585086961
2.7109090909090896,6.466060606060606,0.9963500429332566
2.235886363636364,6.789977272727272,0.887447861303343
2.682,6.537333333333334,0.9542147961102457
3.0225,6.443888888888887,0.41001605638923144
2.643345896556161,6.5312879101669195,0.7478577593035882
2.852658227848104,6.570379746835443,0.5973933517435459
2.83909090909091,6.51909090909091,0.6853413928921067
1.0943981783697905,7.099150588102602,0.9135477493628841
1.9971815712549101,6.861984375885616,0.8746044537067756
2.903609409784613,6.305388547885565,0.9300576050549008
2.4148786625891554,6.5341984848354056,0.6362715887503214
3.0910955802469933,6.245414713971667,0.7882073681516444
2.3435033360415107,6.613307373801236,0.7374165646679076
3.0330000000000004,6.365,0.7680846746922765
3.435923563175637,6.083340605833797,0.9168965698002982
2.004742925187401,6.824460392641738,0.8810123714409045
2.101879762259488,6.72700276939672,0.8826921050751381
2.7439453125000006,6.451914062499999,0.8615471110138594
3.3400531914893623,6.371223404255319,0.8057518149826699
3.6900000000000004,6.169999999999999,0.8597471214270784
1.9800000000000004,6.79,0.8091954022988512
2.8750000000000004,6.5031481481481475,0.7083116421261456
2.4900112476606737,6.516183823672693,0.6126827227768068
2.6556499034594068,6.423393170130002,0.8254605369664457
4.2005454545454555,6.295090909090908,0.8364264684135672
2.214183799751698,6.6695900327251065,0.8889310713512921
1.9710343237333494,6.714360187201223,0.39859408127942164
2.648664110246641,6.423630300913753,0.8589839899447573
2.754193548387097,6.458387096774194,0.8708646322483878
2.4784304932735424,6.644708520179373,0.922398256732236
2.9180769230769252,6.641153846153845,0.3498400574198295
2.8368582630774593,6.503158072790605,0.6589967854293937
2.199204789460482,6.56488934446286,0.6616376048785629
1.536679586066115,6.949925063114946,0.8087906519912651
2.364545454545457,6.688989898989897,0.5590719433556713
2.2127672934704403,6.68625500328164,0.8608605901210572
2.45,6.638888888888889,0.8414935897885228
2.691348170207817,6.403489861732611,0.8878187489867347
